0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.187307530779818973e-03 8.269591439433622918e-03 8.352702514112721188e-03 8.436649065963837749e-03 8.521439489662113384e-03 8.607082264250578291e-03 8.693585953988058890e-03 8.780959209205612542e-03 8.869210767171575166e-03 8.958349452965282469e-03 9.048384180359594908e-03 9.139323952712281873e-03 9.231177863866357053e-03 9.323955099059482929e-03 9.417664935842487775e-03 9.512316745007140875e-03 9.607919991523232797e-03 9.704484235485082155e-03 9.802019133067553860e-03 9.900534437491679066e-03 1.000003999999999997e-02 9.900542437491681794e-03 9.802035133067552378e-03 9.704508235485081666e-03 9.607951991523233301e-03 9.512356745007140638e-03 9.417712935842488531e-03 9.324011099059482943e-03 9.231241863866358061e-03 9.139395952712282140e-03 9.048464180359596168e-03 8.958437452965281253e-03 8.869306767171574943e-03 8.781063209205613312e-03 8.693697953988058919e-03 8.607202264250577578e-03 8.521567489662113665e-03 8.436785065963837288e-03 8.352846514112721721e-03 8.269743439433622709e-03 8.187467530779819758e-03 8.106010559701870219e-03 8.025364379624784841e-03 7.945520925033340912e-03 7.866472210665534717e-03 7.788210330714049300e-03 7.710727458035662903e-03 7.634015843368532200e-03 7.558067814557254890e-03 7.482875775785652675e-03 7.408432206817179219e-03 7.334729662242892370e-03 7.261760770736909974e-03 7.189518234319261687e-03 7.117994827626096012e-03 7.047183397187135011e-03 6.977076860710310774e-03 6.907668206373547212e-03 6.838950492123559675e-03 6.770916844981648107e-03 6.703560460356392664e-03 6.636874601363193689e-03 6.570852598150567561e-03 6.505487847233164603e-03 6.440773810831414495e-03 6.376704016217733285e-03 6.313272055069259897e-03 6.250471582827007641e-03 6.188296318061408188e-03 6.126740041844159525e-03 6.065796597126333657e-03 6.005459888122659066e-03 5.945723879701944083e-03 5.886582596783551842e-03 5.828030123739896470e-03 5.770060603804865948e-03 5.712668238488149107e-03 5.655847286995370482e-03 5.599592065654020873e-03 5.543896947345069992e-03 5.488756360940263805e-03 5.434164790744997267e-03 5.380116775946745117e-03 5.326606910068971794e-03 5.273629840430486652e-03 5.221180267610160339e-03 5.169252944916992790e-03 5.117842677865425301e-03 5.066944323655896663e-03 5.016552790660555768e-03 4.966663037914095975e-03 4.917270074609651417e-03 4.868368959599717050e-03 4.819954800902023946e-03 4.772022755210344677e-03 4.724568027410147239e-03 4.677585870099092331e-03 4.631071583112281176e-03 4.585020513052234792e-03 4.539428052823557894e-03 4.494289641172216285e-03
1.637461506155963795e-02 1.653918347886724691e-02 1.670540742822544319e-02 1.687330353192767474e-02 1.704288857932422657e-02 1.721417952850115562e-02 1.738719350797611821e-02 1.756194781841122557e-02 1.773845993434314955e-02 1.791674750593056503e-02 1.809682836071918946e-02 1.827872050542456162e-02 1.846244212773271581e-02 1.864801159811896661e-02 1.883544747168497749e-02 1.902476849001428008e-02 1.921599358304646593e-02 1.940914187097016186e-02 1.960423266613510809e-02 1.980128547498336000e-02 2.000032000000000199e-02 1.980134947498336101e-02 1.960436066613510664e-02 1.940933387097016141e-02 1.921624958304646649e-02 1.902508849001428165e-02 1.883583147168497660e-02 1.864845959811896672e-02 1.846295412773271347e-02 1.827929650542456375e-02 1.809746836071919260e-02 1.791745150593056224e-02 1.773922793434314776e-02 1.756277981841122479e-02 1.738808950797611844e-02 1.721513952850115686e-02 1.704391257932422535e-02 1.687439153192767452e-02 1.670655942822544052e-02 1.654039947886724524e-02 1.637589506155963728e-02 1.621302971940374177e-02 1.605178715924956978e-02 1.589215125006668283e-02 1.573410602133107003e-02 1.557763566142809919e-02 1.542272451607132507e-02 1.526935708673706447e-02 1.511751802911451108e-02 1.496719215157130481e-02 1.481836441363435820e-02 1.467101992448578522e-02 1.452514394147381982e-02 1.438072186863852304e-02 1.423773925525219190e-02 1.409618179437426878e-02 1.395603532142062134e-02 1.381728581274709391e-02 1.367991938424711895e-02 1.354392228996329633e-02 1.340928092071278638e-02 1.327598180272638803e-02 1.314401159630113405e-02 1.301335709446633029e-02 1.288400522166282917e-02 1.275594303243546800e-02 1.262915771013851940e-02 1.250363656565401521e-02 1.237936703612281704e-02 1.225633668368831912e-02 1.213453319425266720e-02 1.201394437624531825e-02 1.189455815940388891e-02 1.177636259356710374e-02 1.165934584747979272e-02 1.154349620760973180e-02 1.142880207697629866e-02 1.131525197399074235e-02 1.120283453130804102e-02 1.109153849469014103e-02 1.098135272188052909e-02 1.087226618148999339e-02 1.076426795189349035e-02 1.065734722013794364e-02 1.055149328086097196e-02 1.044669553522032182e-02 1.034294348983398615e-02 1.024022675573085100e-02 1.013853504731179224e-02 1.003785818132111110e-02 9.938186075828190844e-03 9.839508749219303199e-03 9.741816319199434610e-03 9.645099001804048958e-03 9.549347110420687915e-03 9.454551054820294412e-03 9.360701340198184645e-03 9.267788566224561056e-03 9.175803426104470889e-03 9.084736705647116634e-03 8.994579282344431631e-03
2.456192259233945518e-02 2.480877671830086784e-02 2.505811714233815643e-02 2.530996879789150847e-02 2.556435686898634110e-02 2.582130679275173105e-02 2.608084426196417491e-02 2.634299522761683957e-02 2.660778590151472237e-02 2.687524275889584605e-02 2.714539254107878330e-02 2.741826225813684403e-02 2.769387919159907105e-02 2.797227089717844659e-02 2.825346520752745894e-02 2.853749023502141768e-02 2.882437437456969453e-02 2.911414630645524360e-02 2.940683499920265787e-02 2.970246971247503948e-02 3.000107999999999941e-02 2.970268571247504374e-02 2.940726699920265946e-02 2.911479430645524252e-02 2.882523837456969426e-02 2.853857023502141821e-02 2.825476120752746026e-02 2.797378289717844524e-02 2.769560719159907050e-02 2.742020625813684429e-02 2.714755254107878782e-02 2.687761875889584789e-02 2.661037790151472154e-02 2.634580322761683954e-02 2.608386826196417568e-02 2.582454679275173262e-02 2.556781286898634001e-02 2.531364079789151164e-02 2.506200514233815693e-02 2.481288071830086567e-02 2.456624259233945382e-02 2.432206607910561078e-02 2.408032673887435318e-02 2.384100037510002157e-02 2.360406303199660133e-02 2.336949099214214245e-02 2.313726077410698662e-02 2.290734913010559343e-02 2.267973304367176465e-02 2.245438972735695760e-02 2.223129662045153498e-02 2.201043138672867730e-02 2.179177191221072507e-02 2.157529630295778114e-02 2.136098288287828842e-02 2.114881019156140268e-02 2.093875698213093148e-02 2.073080221912064133e-02 2.052492507637068003e-02 2.032110493494494047e-02 2.011932138106917872e-02 1.991955420408958108e-02 1.972178339445170014e-02 1.952598914169949643e-02 1.933215183249424249e-02 1.914025204865319948e-02 1.895027056520777811e-02 1.876218834848102437e-02 1.857598655418422548e-02 1.839164652553247625e-02 1.820914979137900139e-02 1.802847806436797679e-02 1.784961323910582917e-02 1.767253739035065663e-02 1.749723277121968679e-02 1.732368181141459920e-02 1.715186711546444476e-02 1.698177146098611007e-02 1.681337779696205972e-02 1.664666924203521067e-02 1.648162908282079300e-02 1.631824077223499245e-02 1.615648792784023235e-02 1.599635433020691472e-02 1.583782392129145719e-02 1.568088080283048386e-02 1.552550923475097891e-02 1.537169363359627491e-02 1.521941857096768998e-02 1.506866877198166643e-02 1.491942911374228610e-02 1.477168462382895397e-02 1.462542047879914972e-02 1.448062200270607176e-02 1.433727466563103001e-02 1.419536408223044145e-02 1.405487601029727779e-02 1.391579634933684181e-02 1.377811113915670613e-02 1.364180655847067533e-02 1.350686892351664510e-02
3.274923012311927589e-02 3.307837175773449545e-02 3.341083405645088600e-02 3.374665026385535033e-02 3.408585395864845158e-02 3.442847905700231054e-02 3.477455981595223983e-02 3.512413083682245502e-02 3.547722706868629977e-02 3.583388381186113081e-02 3.619413672143838301e-02 3.655802181084912700e-02 3.692557545546543141e-02 3.729683439623793229e-02 3.767183574336994967e-02 3.805061698002856069e-02 3.843321596609292762e-02 3.881967094194032492e-02 3.921002053227021222e-02 3.960430374996671415e-02 4.000255999999999951e-02 3.960481574996672222e-02 3.921104453227021447e-02 3.882120694194032828e-02 3.843526396609293211e-02 3.805317698002855936e-02 3.767490774336994946e-02 3.730041839623793321e-02 3.692967145546542651e-02 3.656262981084912322e-02 3.619925672143838730e-02 3.583951581186112928e-02 3.548337106868629937e-02 3.513078683682244879e-02 3.478172781595223473e-02 3.443615905700231350e-02 3.409404595864844872e-02 3.375535426385534860e-02 3.342005005645088539e-02 3.308809975773449596e-02 3.275947012311927753e-02 3.243412823880748030e-02 3.211204151849914035e-02 3.179317770013335986e-02 3.147750484266213788e-02 3.116499132285619617e-02 3.085560583214265115e-02 3.054931737347412607e-02 3.024609525822902212e-02 2.994590910314261223e-02 2.964872882726871453e-02 2.935452464897157082e-02 2.906326708294763861e-02 2.877492693727704692e-02 2.848947531050438631e-02 2.820688358874853807e-02 2.792712344284124099e-02 2.765016682549418722e-02 2.737598596849423818e-02 2.710455337992659017e-02 2.683584184142557075e-02 2.656982440545277435e-02 2.630647439260226997e-02 2.604576538893265888e-02 2.578767124332565636e-02 2.553216606487093351e-02 2.527922422027703911e-02 2.502882033130802986e-02 2.478092927224563244e-02 2.453552616737663880e-02 2.429258638850533697e-02 2.405208555249063740e-02 2.381399951880777688e-02 2.357830438713420795e-02 2.334497649495958366e-02 2.311399241521946632e-02 2.288532895395259739e-02 2.265896314798148195e-02 2.243487226261608319e-02 2.221303378938027998e-02 2.199342544376105615e-02 2.177602516297998808e-02 2.156081110378697818e-02 2.134776164027588768e-02 2.113685536172194360e-02 2.092807107044064238e-02 2.072138777966797338e-02 2.051678471146170177e-02 2.031424129462358619e-02 2.011373716264222219e-02 1.991525215165638324e-02 1.971876629843860584e-02 1.952425983839886983e-02 1.933171320360809603e-02 1.914110702084137819e-02 1.895242210964058829e-02 1.876563948039636914e-02 1.858074033244912215e-02 1.839770605220894181e-02 1.821651821129423310e-02 1.803715856468886616e-02
4.093653765389909660e-02 4.134796919716812041e-02 4.176356057056360149e-02 4.218335332981919261e-02 4.260738944831057168e-02 4.303571132125289661e-02 4.346836176994029605e-02 4.390538404602806200e-02 4.434682183585787751e-02 4.479271926482641247e-02 4.524312090179798129e-02 4.569807176356141531e-02 4.615761731933179512e-02 4.662180349529741752e-02 4.709067667921244121e-02 4.756428372503570395e-02 4.804267195761616205e-02 4.852588917742541030e-02 4.901398366533776113e-02 4.950700418745840325e-02 5.000500000000000084e-02 4.950800418745840425e-02 4.901598366533777007e-02 4.852888917742541330e-02 4.804667195761615911e-02 4.756928372503570895e-02 4.709667667921244028e-02 4.662880349529741758e-02 4.616561731933178925e-02 4.570707176356141044e-02 4.525312090179798435e-02 4.480371926482640960e-02 4.435882183585787564e-02 4.391838404602806806e-02 4.348236176994029617e-02 4.305071132125289773e-02 4.262338944831057380e-02 4.220035332981918880e-02 4.178156057056359868e-02 4.136696919716811860e-02 4.095653765389909579e-02 4.055022479850935863e-02 4.014798989812393137e-02 3.974979262516670220e-02 3.935559305332767682e-02 3.896535165357024877e-02 3.857902929017831273e-02 3.819658721684266595e-02 3.781798707278628130e-02 3.744319087892826470e-02 3.707216103408589314e-02 3.670486031121446280e-02 3.634125185368455163e-02 3.598129917159630792e-02 3.562496613813048718e-02 3.527221698593566851e-02 3.492301630355155312e-02 3.457732903186773454e-02 3.423512046061780167e-02 3.389635622490824035e-02 3.356100230178197391e-02 3.322902500681596677e-02 3.290039099075284246e-02 3.257506723616582223e-02 3.225302105415707443e-02 3.193422008108866977e-02 3.161863227534629506e-02 3.130622591413503852e-02 3.099696959030704205e-02 3.069083220922080163e-02 3.038778298563167210e-02 3.008779144061329847e-02 2.979082739850972064e-02 2.949686098391775951e-02 2.920586261869948311e-02 2.891780301902433306e-02 2.863265319244074486e-02 2.835038443497685592e-02 2.807096832827010377e-02 2.779437673672534997e-02 2.752058180470132176e-02 2.724955595372498610e-02 2.698127187973372448e-02 2.671570255034486085e-02 2.645282120215243504e-02 2.619260133805080201e-02 2.593501672458496665e-02 2.568004138932713024e-02 2.542764961827948672e-02 2.517781595330277969e-02 2.493051518957047769e-02 2.468572237304825570e-02 2.444341279799858505e-02 2.420356200451012282e-02 2.396614577605172061e-02 2.373114013705073660e-02 2.349852135049546389e-02 2.326826591556140425e-02 2.304035056526117578e-02 2.281475226411779425e-02 2.259144820586107827e-02
4.912384518467891037e-02 4.961756963660172992e-02 5.011629908467631761e-02 5.062008339578302069e-02 5.112897293797268039e-02 5.164301858550346402e-02 5.216227172392835093e-02 5.268678425523367487e-02 5.321660860302944440e-02 5.375179771779169807e-02 5.429240508215756739e-02 5.483848471627368604e-02 5.539009118319813962e-02 5.594727959435689263e-02 5.651010561505492164e-02 5.707862547004283887e-02 5.765289594913938775e-02 5.823297441291049037e-02 5.881891879840531190e-02 5.941078762495007742e-02 6.000863999999999504e-02 5.941251562495008381e-02 5.882237479840531774e-02 5.823815841291048873e-02 5.765980794913939250e-02 5.708726547004283614e-02 5.652047361505491835e-02 5.595937559435689573e-02 5.540391518319814218e-02 5.485403671627368805e-02 5.430968508215757579e-02 5.377080571779169205e-02 5.323734460302944477e-02 5.270924825523368162e-02 5.218646372392835020e-02 5.166893858550346275e-02 5.115662093797267856e-02 5.064945939578301831e-02 5.014740308467631469e-02 4.965040163660173339e-02 4.915840518467891329e-02 4.867136435821121931e-02 4.818923027774870554e-02 4.771195455020004611e-02 4.723948926399320486e-02 4.677178698428428871e-02 4.630880074821397407e-02 4.585048406021118711e-02 4.539679088734352441e-02 4.494767565471391446e-02 4.450309324090306884e-02 4.406299897345735544e-02 4.362734862442145534e-02 4.319609840591556726e-02 4.276920496575657704e-02 4.234662538312280317e-02 4.192831716426186073e-02 4.151423823824128279e-02 4.110434695274135797e-02 4.069860206988987900e-02 4.029696276213835804e-02 3.989938860817916766e-02 3.950583958890340613e-02 3.911627608339898754e-02 3.873065886498848476e-02 3.834894909730639928e-02 3.797110833041555250e-02 3.759709849696204337e-02 3.722688190836845323e-02 3.686042125106495787e-02 3.649767958275800667e-02 3.613862032873595143e-02 3.578320727821165947e-02 3.543140458070131310e-02 3.508317674243937451e-02 3.473848862282919586e-02 3.439730543092889281e-02 3.405959272197222470e-02 3.372531639392412073e-02 3.339444268407042171e-02 3.306693816564158089e-02 3.274276974446998362e-02 3.242190465568046270e-02 3.210431046041382908e-02 3.178995504258291804e-02 3.147880660566096389e-02 3.117083366950195583e-02 3.086600506719255205e-02 3.056428994193537835e-02 3.026565774396332981e-02 2.997007822748457007e-02 2.967752144765790565e-02 2.938795775759829934e-02 2.910135780541214454e-02 2.881769253126206104e-02 2.853693316446088285e-02 2.825905122059455335e-02 2.798401849867368160e-02 2.771180707831340934e-02 2.744238931694134923e-02 2.717573784703329262e-02
5.731115271545873108e-02 5.788717367603536668e-02 5.846905199878904558e-02 5.905684586174686501e-02 5.965061402763480181e-02 6.025041584975405345e-02 6.085631127791641531e-02 6.146836086443929759e-02 6.208662577020102741e-02 6.271116777075698423e-02 6.334204926251717216e-02 6.397933326898598561e-02 6.462308344706450824e-02 6.527336409341638612e-02 6.593024015089742063e-02 6.659377721504998460e-02 6.726404154066262242e-02 6.794110004839558348e-02 6.862502033147287184e-02 6.931587066244176976e-02 7.001372000000000151e-02 6.931861466244176873e-02 6.863050833147286978e-02 6.794933204839558039e-02 6.727501754066263218e-02 6.660749721504997944e-02 6.594670415089742832e-02 6.529257209341637891e-02 6.464503544706451388e-02 6.400402926898597633e-02 6.336948926251717573e-02 6.274135177075697289e-02 6.211955377020102892e-02 6.150403286443929807e-02 6.089472727791641476e-02 6.029157584975405187e-02 5.969451802763479920e-02 5.910349386174686831e-02 5.851844399878904784e-02 5.793930967603536791e-02 5.736603271545873128e-02 5.679855551791310186e-02 5.623682105737350112e-02 5.568077287523338220e-02 5.513035507465875035e-02 5.458551231499834955e-02 5.404618980624964486e-02 5.351233330357972606e-02 5.298388910190078571e-02 5.246080403049956792e-02 5.194302544772026048e-02 5.143050123570025445e-02 5.092317979515836868e-02 5.042101004023483851e-02 4.992394139338268005e-02 4.943192378030995121e-02 4.894490762497218095e-02 4.846284384461483491e-02 4.798568384486491534e-02 4.751337951487153571e-02 4.704588322249476234e-02 4.658314780954236206e-02 4.612512658705397728e-02 4.567177333063215938e-02 4.522304227581990660e-02 4.477888811352413734e-02 4.433926598548482145e-02 4.390413147978905473e-02 4.347344062642986839e-02 4.304714989290912841e-02 4.262521617988434403e-02 4.220759681685861547e-02 4.179424955791360974e-02 4.138513257748487051e-02 4.098020446617927498e-02 4.057942422663406851e-02 4.018275126941704689e-02 3.979014540896760183e-02 3.940156685957814375e-02 3.901697623141549276e-02 3.863633452658184891e-02 3.825960313521498124e-02 3.788674383162721204e-02 3.751771877048280801e-02 3.715249048301341034e-02 3.679102187327112222e-02 3.643327621441895536e-02 3.607921714505798322e-02 3.572880866559127733e-02 3.538201513462389813e-02 3.503880126539866968e-02 3.469913212226755778e-02 3.436297311719802017e-02 3.403029000631417611e-02 3.370104888647240671e-02 3.337521619187103217e-02 3.305275869069364963e-02 3.273364348178596506e-02 3.241783799136564725e-02 3.210530996976491275e-02 3.179602748820551522e-02
6.549846024623855179e-02 6.615678191546899012e-02 6.682182171290176886e-02 6.749364612771070748e-02 6.817232231729690450e-02 6.885791811400462925e-02 6.955050203190447922e-02 7.025014327364489941e-02 7.095691173737259105e-02 7.167087802372225369e-02 7.239211344287675709e-02 7.312069002169825638e-02 7.385668051093086106e-02 7.460015839247585712e-02 7.535119788673989849e-02 7.610987396005712557e-02 7.687626233218586291e-02 7.765043948388064554e-02 7.843248266454042050e-02 7.922246989993343702e-02 8.002048000000000494e-02 7.922656589993344600e-02 7.844067466454042459e-02 7.766272748388064473e-02 7.689264633218585721e-02 7.613035396005712885e-02 7.537577388673991075e-02 7.462883039247586447e-02 7.388944851093086352e-02 7.315755402169825394e-02 7.243307344287677751e-02 7.171593402372225534e-02 7.100606373737260169e-02 7.030339127364490515e-02 6.960784603190448006e-02 6.891935811400462519e-02 6.823785831729690943e-02 6.756327812771070751e-02 6.689554971290176399e-02 6.623460591546898035e-02 6.558038024623855100e-02 6.493280687761496250e-02 6.429182063699828698e-02 6.365735700026672883e-02 6.302935208532427225e-02 6.240774264571239544e-02 6.179246606428530353e-02 6.118346034694825686e-02 6.058066411645804394e-02 5.998401660628522453e-02 5.939345765453743486e-02 5.880892769794313774e-02 5.823036776589527591e-02 5.765771947455409357e-02 5.709092502100877181e-02 5.652992717749708018e-02 5.597466928568248234e-02 5.542509525098837653e-02 5.488114953698847859e-02 5.434277715985318113e-02 5.380992368285114624e-02 5.328253521090554889e-02 5.276055838520454094e-02 5.224394037786531803e-02 5.173262888665131759e-02 5.122657212974186802e-02 5.072571884055408070e-02 5.023001826261606212e-02 4.973942014449126564e-02 4.925387473475327516e-02 4.877333277701067366e-02 4.829774550498127511e-02 4.782706463761555310e-02 4.736124237426841271e-02 4.690023138991916696e-02 4.644398483043893355e-02 4.599245630790519540e-02 4.554559989596296959e-02 4.510337012523216865e-02 4.466572197876056416e-02 4.423261088752210995e-02 4.380399272595997262e-02 4.337982380757395701e-02 4.296006088055177169e-02 4.254466112344389150e-02 4.213358214088128856e-02 4.172678195933594153e-02 4.132421902292340160e-02 4.092585218924717216e-02 4.053164072528444434e-02 4.014154430331276502e-02 3.975552299687721419e-02 3.937353727679773763e-02 3.899554800721619779e-02 3.862151644168275444e-02 3.825140421928117929e-02 3.788517336079273712e-02 3.752278626489824465e-02 3.716420570441788390e-02 3.680939482258846485e-02 3.645831712937772778e-02
7.368576777701836555e-02 7.442639495490259438e-02 7.517461062701447094e-02 7.593048959367452999e-02 7.669410740695901951e-02 7.746554037825520433e-02 7.824486558589252572e-02 7.903216088285051899e-02 7.982750490454416925e-02 8.063097707668753777e-02 8.144265762323635305e-02 8.226262757441053786e-02 8.309096877479722754e-02 8.392776389153534800e-02 8.477309642258239186e-02 8.562705070506425320e-02 8.648971192370907835e-02 8.736116611936572962e-02 8.824150019760797214e-02 8.913080193742511925e-02 9.002915999999999697e-02 8.913663393742513041e-02 8.825316419760798059e-02 8.737866211936573535e-02 8.651303992370908136e-02 8.565621070506425350e-02 8.480808842258238944e-02 8.396858789153534286e-02 8.313762477479721968e-02 8.231511557441054117e-02 8.150097762323635364e-02 8.069512907668753565e-02 7.989748890454417829e-02 7.910797688285051144e-02 7.832651358589252932e-02 7.755302037825520522e-02 7.678741940695901769e-02 7.602963359367453933e-02 7.527958662701447756e-02 7.453720295490259828e-02 7.380240777701836674e-02 7.307512703731683379e-02 7.235528741662305974e-02 7.164281632530006272e-02 7.093764189598981973e-02 7.023969297642643217e-02 6.954889912232095628e-02 6.886519059031677437e-02 6.818849833101528479e-02 6.751875398207086987e-02 6.685588986135460043e-02 6.619983896018602487e-02 6.555053493663218211e-02 6.490791210887335294e-02 6.427190544863486954e-02 6.364245057468420619e-02 6.301948374639278205e-02 6.240294185736191407e-02 6.179276242911203171e-02 6.118888360483482752e-02 6.059124414320753854e-02 5.999978341226874096e-02 5.941444138335510994e-02 5.883515862509848537e-02 5.826187629748273006e-02 5.769453614595959623e-02 5.713308049562332985e-02 5.657745224544306201e-02 5.602759486255267513e-02 5.548345237659743634e-02 5.494496937413700238e-02 5.441209099310392872e-02 5.388476291731749551e-02 5.336293137105196926e-02 5.284654311365906409e-02 5.233554543424379785e-02 5.182988614639334052e-02 5.132951358295834154e-02 5.083437659088618082e-02 5.034442452610562307e-02 4.985960724846236897e-02 4.937987511670496876e-02 4.890517898352070292e-02 4.843547019062074271e-02 4.797070056387437581e-02 4.751082240849143629e-02 4.705578850425293225e-02 4.660555210078883015e-02 4.616006691290306524e-02 4.571928711594499400e-02 4.528316734122685150e-02 4.485166267148685271e-02 4.442472863639745223e-02 4.400232120811822106e-02 4.358439679689309065e-02 4.317091224669131894e-02 4.276182483089183139e-02 4.235709224801052775e-02 4.195667261747011711e-02 4.156052447541202371e-02 4.116860677054993978e-02
